sensor1 1750129725 784
sensor1 1750121952 840
sensor1 1750102004 518
sensor1 1750129946 338
sensor1 1750131184 369
sensor1 1750131873 764
sensor1 1750132196 515
sensor1 1750122225 957
sensor1 1750113342 485
sensor1 1750106878 656
sensor1 1750130614 523
sensor1 1750126186 541
sensor1 1750110503 441
sensor1 1750110204 300
sensor1 1750128030 118
sensor1 1750128206 900
sensor1 1750104753 232
sensor1 1750103749 219
sensor1 1750103315 601
sensor1 1750114502 942
sensor1 1750117733 120
sensor1 1750118695 555
sensor1 1750110030 435
sensor1 1750129124 261
sensor1 1750109901 92
sensor1 1750102548 896
sensor1 1750112206 97
sensor1 1750106651 502
sensor1 1750113276 241
sensor1 1750130720 186
sensor1 1750119127 243
sensor1 1750102210 978
sensor1 1750106118 649
sensor1 1750130694 506
sensor1 1750127598 518
sensor1 1750132372 695
sensor1 1750121091 355
sensor1 1750101796 881
sensor1 1750101086 912
sensor1 1750118451 620
sensor1 1750128145 337
sensor1 1750109690 480
sensor1 1750116791 926
sensor1 1750128800 208
sensor1 1750118095 528
sensor1 1750121135 689
sensor1 1750123594 961
sensor1 1750100933 20
sensor1 1750124770 68
sensor1 1750104972 429
sensor1 1750130094 437
sensor1 1750124779 740
sensor1 1750120179 737
sensor1 1750104446 652
sensor1 1750101822 1
sensor1 1750107460 762
sensor1 1750110383 99
sensor1 1750117016 464
sensor1 1750124696 682
sensor1 1750130275 323
sensor1 1750104391 431
sensor1 1750109327 898
sensor1 1750113823 983
sensor1 1750121663 120
sensor1 1750119918 519
sensor1 1750101821 68
sensor1 1750116218 534
sensor1 1750124083 494
sensor1 1750127709 858
sensor1 1750126367 669
sensor1 1750126099 838
sensor1 1750106241 847
sensor1 1750131026 722
sensor1 1750122454 952
sensor1 1750100889 579
sensor1 1750107082 783
sensor1 1750118156 701
sensor1 1750132394 253
sensor1 1750112383 334
sensor1 1750121752 807
sensor1 1750117329 660
sensor1 1750107394 390
sensor1 1750108795 834
sensor1 1750122709 110
sensor1 1750124648 935
sensor1 1750110957 547
sensor1 1750106888 104
sensor1 1750117713 75
sensor1 1750101664 247
sensor1 1750100381 7
sensor1 1750126052 915
sensor1 1750113599 187
sensor1 1750108103 322
sensor1 1750105574 617
sensor1 1750126482 581
sensor1 1750116920 185
sensor1 1750111027 611
sensor1 1750117060 949
sensor1 1750115288 368
sensor1 1750105911 241
sensor1 1750125757 415
sensor1 1750109138 328
sensor1 1750125634 254
sensor1 1750104859 613
sensor1 1750131521 337
sensor1 1750132691 975
sensor1 1750101662 762
sensor1 1750131497 713
sensor1 1750122272 207
sensor1 1750117165 904
sensor1 1750115199 604
sensor1 1750115719 254
sensor1 1750128830 651
sensor1 1750102633 487
sensor1 1750127802 17
sensor1 1750117314 282
sensor1 1750114052 906
sensor1 1750115509 98
sensor1 1750117356 592
sensor1 1750121801 366
sensor1 1750101470 120
sensor1 1750113890 390
sensor1 1750110450 502
sensor1 1750102512 735
sensor1 1750111422 659
sensor1 1750100838 448
sensor1 1750120559 595
sensor1 1750119534 822
sensor1 1750101272 220
sensor1 1750110682 261
sensor1 1750123081 435
sensor1 1750127838 592
sensor1 1750106340 945
sensor1 1750101117 906
sensor1 1750132780 198
sensor1 1750117186 510
sensor1 1750122783 421
sensor1 1750111536 605
sensor1 1750121478 369
sensor1 1750125051 134
sensor1 1750125642 678
sensor1 1750130553 170
sensor1 1750103689 291
sensor1 1750122579 664
sensor1 1750123753 758
sensor1 1750131456 718
sensor1 1750128044 360
sensor1 1750101236 802
sensor1 1750120453 763
sensor1 1750111764 80
sensor1 1750108970 697
sensor1 1750130798 957
sensor1 1750111147 455
sensor1 1750104103 91
sensor1 1750121218 66
sensor1 1750126516 757
sensor1 1750117739 728
sensor1 1750125645 110
sensor1 1750108662 971
sensor1 1750111903 61
sensor1 1750128858 561
sensor1 1750131650 428
sensor1 1750121484 304
sensor1 1750125162 513
sensor1 1750109712 520
sensor1 1750104161 604
sensor1 1750131472 561
sensor1 1750129717 818
sensor1 1750114347 902
sensor1 1750112046 746
sensor1 1750113551 914
sensor1 1750125442 494
sensor1 1750107082 898
sensor1 1750112972 196
sensor1 1750131421 763
sensor1 1750100155 261
sensor1 1750115730 622
sensor1 1750119943 5
sensor1 1750132368 857
sensor1 1750116266 597
sensor1 1750126765 769
sensor1 1750109772 582
sensor1 1750106627 268
sensor1 1750106623 15
sensor1 1750115654 603
sensor1 1750132268 744
sensor1 1750119765 775
sensor1 1750100429 663
sensor1 1750114062 508
sensor1 1750128605 707
sensor1 1750119783 804
sensor1 1750125581 784
sensor1 1750117306 165
sensor1 1750114233 27
sensor1 1750108769 157
sensor1 1750115098 662
sensor1 1750126979 292
sensor1 1750103741 469
sensor1 1750122029 380
sensor1 1750112564 130
sensor1 1750132133 325
sensor1 1750105355 686
sensor1 1750113019 828
sensor1 1750121214 393
sensor1 1750127328 500
sensor1 1750119528 509
sensor1 1750104507 309
sensor1 1750120959 886
sensor1 1750102010 500
sensor1 1750108863 348
sensor1 1750114470 884
sensor1 1750122276 283
sensor1 1750132283 267
sensor1 1750103196 610
sensor1 1750118838 536
sensor1 1750125884 324
sensor1 1750116335 532
sensor1 1750112178 292
sensor1 1750116649 254
sensor1 1750119291 244
sensor1 1750103784 820
sensor1 1750107478 424
sensor1 1750100995 270
sensor1 1750110200 790
sensor1 1750104825 477
sensor1 1750107393 17
sensor1 1750132360 796
sensor1 1750131247 542
sensor1 1750132860 566
sensor1 1750101713 934
sensor1 1750121158 616
sensor1 1750117759 189
sensor1 1750120141 80
sensor1 1750111753 866
sensor1 1750105865 855
sensor1 1750117293 816
sensor1 1750132429 267
sensor1 1750123405 789
sensor1 1750109284 528
sensor1 1750110048 225
sensor1 1750128992 31
sensor1 1750122599 129
sensor1 1750129967 431
sensor1 1750128290 253
sensor1 1750119919 756
sensor1 1750102085 790
sensor1 1750104963 349
sensor1 1750117734 588
sensor1 1750130919 58
sensor1 1750105080 367
sensor1 1750106048 206
sensor1 1750130684 909
sensor1 1750106680 873
sensor1 1750109174 363
sensor1 1750114056 698
sensor1 1750130078 191
sensor1 1750113238 331
sensor1 1750110937 974
sensor1 1750124994 404
sensor1 1750125287 505
sensor1 1750118460 29
sensor1 1750116318 581
sensor1 1750129176 6
sensor1 1750115415 123
sensor1 1750104292 713
sensor1 1750102375 573
sensor1 1750127225 659
sensor1 1750102225 594
sensor1 1750117584 63
sensor1 1750114169 28
sensor1 1750117399 708
sensor1 1750107164 120
sensor1 1750128388 936
sensor1 1750103615 118
sensor1 1750119786 108
sensor1 1750126949 354
sensor1 1750121738 577
sensor1 1750132869 130
sensor1 1750106283 939
sensor1 1750126011 360
sensor1 1750127981 686
sensor1 1750123070 682
sensor1 1750131290 951
sensor1 1750131346 448
sensor1 1750126142 492
sensor1 1750131455 246
sensor1 1750106040 30
sensor1 1750102081 20
sensor1 1750115218 638
sensor1 1750108289 90
sensor1 1750101326 782
sensor1 1750130820 359
sensor1 1750124033 217
sensor1 1750116643 76
sensor1 1750130021 509
sensor1 1750124795 140
sensor1 1750126889 848
sensor1 1750130277 479
sensor1 1750130315 521
sensor1 1750113705 480
sensor1 1750127145 440
sensor1 1750130542 907
sensor1 1750116884 217
sensor1 1750102901 794
sensor1 1750113831 621
sensor1 1750109063 466
sensor1 1750106775 674
sensor1 1750127276 282
sensor1 1750120650 228
sensor1 1750107294 484
sensor1 1750114925 155
sensor1 1750112637 807
sensor1 1750125249 999
sensor1 1750129092 868
sensor1 1750121013 961
sensor1 1750101628 271
sensor1 1750116410 884
sensor1 1750122928 177
sensor1 1750105939 596
sensor1 1750123296 924
sensor1 1750132587 230
sensor1 1750132025 942
sensor1 1750125164 880
sensor1 1750132293 921
sensor1 1750107917 50
sensor1 1750120928 234
sensor1 1750124012 629
sensor1 1750116011 137
sensor1 1750115548 563
sensor1 1750101060 872
sensor1 1750117504 336
sensor1 1750107509 304
sensor1 1750123545 495
sensor1 1750129323 184
sensor1 1750112156 576
sensor1 1750104234 320
sensor1 1750115336 808
sensor1 1750114176 637
sensor1 1750130166 737
sensor1 1750121911 581
sensor1 1750115953 52
sensor1 1750117327 862
sensor1 1750106633 228
sensor1 1750121452 713
sensor1 1750124067 965
sensor1 1750102475 637
sensor1 1750118547 325
sensor1 1750103802 402
sensor1 1750113645 873
sensor1 1750114121 106
sensor1 1750126359 339
sensor1 1750110588 167
sensor1 1750105251 555
sensor1 1750132802 257
sensor1 1750112860 732
sensor1 1750130539 998
sensor1 1750110367 65
sensor1 1750131029 487
sensor1 1750127853 559
sensor1 1750108327 89
sensor1 1750112573 252
sensor1 1750100546 425
sensor1 1750107543 616
sensor1 1750121333 52
sensor1 1750118366 547
sensor1 1750116464 774
sensor1 1750124014 920
sensor1 1750101756 152
sensor1 1750113767 136
sensor1 1750110569 320
sensor1 1750114503 58
sensor1 1750119879 716
sensor1 1750123327 313
sensor1 1750107481 886
sensor1 1750106303 6
sensor1 1750114374 551
sensor1 1750109396 168
sensor1 1750104466 853
sensor1 1750118067 746
sensor1 1750118221 15
sensor1 1750104854 436
sensor1 1750119178 371
sensor1 1750130758 588
sensor1 1750128275 165
sensor1 1750120569 910
sensor1 1750110427 75
sensor1 1750128223 521
sensor1 1750110004 710
sensor1 1750122488 717
sensor1 1750132418 420
sensor1 1750109096 570
sensor1 1750104624 356
sensor1 1750111117 922
sensor1 1750132641 193
sensor1 1750102800 26
sensor1 1750110954 555
sensor1 1750106810 692
sensor1 1750114302 202
sensor1 1750124106 233
sensor1 1750102441 364
sensor1 1750106372 629
sensor1 1750106242 513
sensor1 1750131787 475
sensor1 1750113819 230
sensor1 1750109298 123
sensor1 1750104186 799
sensor1 1750122448 490
sensor1 1750102477 568
sensor1 1750115346 113
sensor1 1750114393 765
sensor1 1750130133 80
sensor1 1750108852 904
sensor1 1750126197 628
sensor1 1750103092 691
sensor1 1750131743 518
sensor1 1750125991 415
sensor1 1750118446 742
sensor1 1750113860 356
sensor1 1750120372 816
sensor1 1750104290 794
sensor1 1750118998 542
sensor1 1750126952 927
sensor1 1750117214 86
sensor1 1750124165 450
sensor1 1750120715 269
sensor1 1750119329 312
sensor1 1750122027 844
sensor1 1750114067 797
sensor1 1750100460 483
sensor1 1750128788 382
sensor1 1750100464 419
sensor1 1750129651 948
sensor1 1750106783 624
sensor1 1750125579 602
sensor1 1750106561 750
sensor1 1750112755 355
sensor1 1750122316 443
sensor1 1750117492 990
sensor1 1750114426 758
sensor1 1750113216 236
sensor1 1750126879 615
sensor1 1750127968 700
sensor1 1750116154 31
sensor1 1750121583 475
sensor1 1750131914 657
sensor1 1750112774 170
sensor1 1750125539 225
sensor1 1750102519 331
sensor1 1750120704 115
sensor1 1750110142 677
sensor1 1750120347 31
sensor1 1750130612 136
sensor1 1750123771 692
sensor1 1750132870 826
sensor1 1750119758 915
sensor1 1750104294 964
sensor1 1750101751 534
sensor1 1750130048 607
sensor1 1750102057 200
sensor1 1750119216 379
sensor1 1750127285 782
sensor1 1750116722 840
sensor1 1750123040 999
sensor1 1750124826 206
sensor1 1750112249 912
sensor1 1750111045 355
sensor1 1750110825 491
sensor1 1750109327 867
sensor1 1750128908 384
sensor1 1750108294 165
sensor1 1750123519 44
sensor1 1750124895 339
sensor1 1750112571 642
sensor1 1750124520 138
sensor1 1750119457 688
sensor1 1750120382 755
sensor1 1750125397 115
sensor1 1750113216 761
sensor1 1750124752 885
sensor1 1750105795 179
sensor1 1750132785 710
sensor1 1750115464 997
sensor1 1750110036 504
sensor1 1750124267 242
sensor1 1750111526 240
sensor1 1750119260 85
sensor1 1750100664 946
sensor1 1750129811 641
sensor1 1750129298 411
sensor1 1750119552 748
sensor1 1750127177 141
sensor1 1750131329 283
sensor1 1750100564 375
sensor1 1750116824 722
sensor1 1750114331 571
sensor1 1750111324 364
sensor1 1750103633 829
sensor1 1750119790 386
sensor1 1750101892 456
sensor1 1750112559 231
sensor1 1750111986 210
sensor1 1750119409 251
sensor1 1750109087 195
sensor1 1750132203 813
sensor1 1750122916 314
sensor1 1750132528 479
sensor1 1750101450 753
sensor1 1750118370 149
sensor1 1750126423 443
sensor1 1750118562 566
sensor1 1750125608 826
sensor1 1750101836 607
sensor1 1750110976 589
sensor1 1750129633 892
sensor1 1750120480 882
sensor1 1750102469 768
sensor1 1750106136 104
sensor1 1750104363 982
sensor1 1750125788 217
sensor1 1750105293 841
sensor1 1750130970 678
sensor1 1750124512 257
sensor1 1750101451 796
sensor1 1750106183 575
sensor1 1750113801 893
sensor1 1750118663 556
sensor1 1750111520 194
sensor1 1750128891 493
sensor1 1750110951 167
sensor1 1750127049 233
sensor1 1750118993 23
sensor1 1750115092 525
sensor1 1750103615 498
sensor1 1750111731 952
sensor1 1750112408 212
sensor1 1750113442 443
sensor1 1750126492 832
sensor1 1750131320 900
sensor1 1750105461 85
sensor1 1750112281 219
sensor1 1750105615 231
sensor1 1750126573 539
sensor1 1750107946 761
sensor1 1750105809 109
sensor1 1750126254 202
sensor1 1750103308 554
sensor1 1750100798 734
sensor1 1750131588 680
sensor1 1750115087 591
sensor1 1750122802 951
sensor1 1750113531 922
sensor1 1750115539 76
sensor1 1750116305 727
sensor1 1750132448 574
sensor1 1750109168 212
sensor1 1750114241 775
sensor1 1750113044 121
sensor1 1750128190 252
sensor1 1750102639 697
sensor1 1750102582 817
sensor1 1750115068 31
sensor1 1750124435 47
sensor1 1750119440 647
sensor1 1750125949 911
sensor1 1750119474 511
sensor1 1750128078 660
sensor1 1750125612 173
sensor1 1750128838 164
sensor1 1750108258 779
sensor1 1750116609 799
sensor1 1750125667 617
sensor1 1750115237 372
sensor1 1750115518 921
sensor1 1750118624 15
sensor1 1750100759 249
sensor1 1750116498 639
sensor1 1750102137 612
sensor1 1750101830 560
sensor1 1750114798 242
sensor1 1750130535 636
sensor1 1750129485 850
sensor1 1750127281 575
sensor1 1750129748 333
sensor1 1750130661 939
sensor1 1750111222 100
sensor1 1750114497 985
sensor1 1750119926 516
sensor1 1750111279 945
sensor1 1750126261 689
sensor1 1750102205 572
sensor1 1750124873 138
sensor1 1750104909 640
sensor1 1750113230 907
sensor1 1750119949 60
sensor1 1750109697 240
sensor1 1750105002 237
sensor1 1750126091 593
sensor1 1750129345 616
sensor1 1750124442 312
sensor1 1750123927 296
sensor1 1750102326 659
sensor1 1750100489 890
sensor1 1750107091 206
sensor1 1750123974 632
sensor1 1750126754 105
sensor1 1750125243 251
sensor1 1750116653 234
sensor1 1750116303 156
sensor1 1750109603 500
sensor1 1750108625 869
sensor1 1750111600 208
sensor1 1750100142 371
sensor1 1750124049 186
sensor1 1750119656 286
sensor1 1750125607 104
sensor1 1750104387 173
sensor1 1750125258 191
sensor1 1750123714 164
sensor1 1750119711 759
sensor1 1750102225 71
sensor1 1750132269 847
sensor1 1750112196 963
sensor1 1750100716 883
sensor1 1750126464 955
sensor1 1750119071 205
sensor1 1750105208 425
sensor1 1750112612 259
sensor1 1750126812 429
sensor1 1750106378 240
sensor1 1750125580 211
sensor1 1750101026 245
sensor1 1750126163 240
sensor1 1750126425 56
sensor1 1750111442 37
sensor1 1750109445 557
sensor1 1750118842 407
sensor1 1750126333 989
sensor1 1750127807 278
sensor1 1750119086 277
sensor1 1750104009 844
sensor1 1750104939 696
sensor1 1750123500 289
sensor1 1750122245 815
sensor1 1750123162 773
sensor1 1750122652 288
sensor1 1750118167 133
sensor1 1750101428 45
sensor1 1750105134 138
sensor1 1750118795 311
sensor1 1750131235 398
sensor1 1750110891 66
sensor1 1750108392 520
sensor1 1750126267 530
sensor1 1750114963 650
sensor1 1750100122 918
sensor1 1750108688 833
sensor1 1750129839 645
sensor1 1750120979 140
sensor1 1750101882 846
sensor1 1750118481 801
sensor1 1750125167 564
sensor1 1750110448 917
sensor1 1750129413 434
sensor1 1750113852 547
sensor1 1750116362 171
sensor1 1750128795 718
sensor1 1750110521 525
sensor1 1750129347 258
sensor1 1750117646 399
sensor1 1750124074 120
sensor1 1750120665 857
sensor1 1750127550 968
sensor1 1750126354 882
sensor1 1750129879 780
sensor1 1750128620 632
sensor1 1750102122 114
sensor1 1750132780 459
sensor1 1750124671 547
sensor1 1750106684 579
sensor1 1750119397 346
sensor1 1750101371 84
sensor1 1750124580 359
sensor1 1750112216 487
sensor1 1750101939 740
sensor1 1750119839 219
sensor1 1750116459 79
sensor1 1750111122 915
sensor1 1750107708 730
sensor1 1750126396 633
sensor1 1750126111 127
sensor1 1750100354 995
sensor1 1750121803 816
sensor1 1750132603 294
sensor1 1750126764 358
sensor1 1750103426 497
sensor1 1750114449 920
sensor1 1750122633 123
sensor1 1750115493 31
sensor1 1750104496 47
sensor1 1750103072 824
sensor1 1750120470 774
sensor1 1750128190 577
sensor1 1750117614 765
sensor1 1750120177 407
sensor1 1750130134 354
sensor1 1750127570 687
sensor1 1750128997 73
sensor1 1750119774 747
sensor1 1750112771 84
sensor1 1750124639 344
sensor1 1750108926 978
sensor1 1750117288 158
sensor1 1750131674 823
sensor1 1750107653 335
sensor1 1750126056 381
sensor1 1750104178 100
sensor1 1750108186 312
sensor1 1750106251 12
sensor1 1750105365 624
sensor1 1750130500 486
sensor1 1750105992 891
sensor1 1750128602 618
sensor1 1750114492 314
sensor1 1750129418 19
sensor1 1750127981 541
sensor1 1750102656 311
sensor1 1750129881 897
sensor1 1750106258 146
sensor1 1750113814 880
sensor1 1750116398 223
sensor1 1750101928 977
sensor1 1750102289 897
sensor1 1750105427 474
sensor1 1750105146 137
sensor1 1750122542 716
sensor1 1750129823 193
sensor1 1750121721 558
sensor1 1750132766 433
sensor1 1750105264 940
sensor1 1750111414 943
sensor1 1750102880 1
sensor1 1750119927 956
sensor1 1750124858 899
sensor1 1750118071 781
sensor1 1750120934 918
sensor1 1750100743 767
sensor1 1750105626 564
sensor1 1750120038 47
sensor1 1750102890 827
sensor1 1750123060 592
sensor1 1750103650 647
sensor1 1750102121 790
sensor1 1750115026 826
sensor1 1750120070 763
sensor1 1750101609 793
sensor1 1750117580 872
sensor1 1750126981 33
sensor1 1750113708 863
sensor1 1750102602 482
sensor1 1750116736 158
sensor1 1750107634 258
sensor1 1750127224 158
sensor1 1750129763 21
sensor1 1750107351 885
sensor1 1750125063 172
sensor1 1750101855 137
sensor1 1750131672 35
sensor1 1750122505 742
sensor1 1750122938 328
sensor1 1750112506 594
sensor1 1750121230 184
sensor1 1750127027 590
sensor1 1750126980 364
sensor1 1750128776 200
sensor1 1750122032 917
sensor1 1750124627 111
sensor1 1750127841 147
sensor1 1750107753 942
sensor1 1750118830 932
sensor1 1750105293 717
sensor1 1750131921 931
sensor1 1750123684 116
sensor1 1750110393 39
sensor1 1750127849 249
sensor1 1750117978 158
sensor1 1750108514 564
sensor1 1750100936 810
sensor1 1750111699 921
sensor1 1750128900 651
sensor1 1750120817 22
sensor1 1750128405 252
sensor1 1750124185 742
sensor1 1750105435 762
sensor1 1750127298 549
sensor1 1750100257 498
sensor1 1750114993 349
sensor1 1750117233 226
sensor1 1750116076 528
sensor1 1750124844 900
sensor1 1750113392 783
sensor1 1750106458 343
sensor1 1750115750 898
sensor1 1750126014 606
sensor1 1750101908 425
sensor1 1750127021 476
sensor1 1750120272 506
sensor1 1750117153 152
sensor1 1750123451 892
sensor1 1750129162 438
sensor1 1750116203 764
sensor1 1750118884 230
sensor1 1750130409 558
sensor1 1750108558 105
sensor1 1750114077 726
sensor1 1750113626 401
sensor1 1750132742 551
sensor1 1750128481 296
sensor1 1750118319 940
sensor1 1750102553 356
sensor1 1750120798 629
sensor1 1750116649 121
sensor1 1750101262 180
sensor1 1750101115 56
sensor1 1750123295 601
sensor1 1750124947 975
sensor1 1750112333 491
sensor1 1750105888 416
sensor1 1750105567 160
sensor1 1750101713 311
sensor1 1750129184 182
sensor1 1750131050 406
sensor1 1750101267 498
sensor1 1750126871 899
sensor1 1750109539 386
sensor1 1750117888 388
sensor1 1750118809 334
sensor1 1750126877 26
sensor1 1750112657 692
sensor1 1750110540 948
sensor1 1750117423 717
sensor1 1750118049 565
sensor1 1750129998 521
sensor1 1750108157 889
sensor1 1750118393 170
sensor1 1750126306 747
sensor1 1750116574 720
sensor1 1750117765 19
sensor1 1750123775 305
sensor1 1750111013 727
sensor1 1750124715 355
sensor1 1750112924 807
sensor1 1750104749 76
sensor1 1750122292 557
sensor1 1750114243 810
sensor1 1750127547 357
sensor1 1750125138 519
sensor1 1750101978 97
sensor1 1750127191 0
sensor1 1750124450 328
sensor1 1750108577 878
sensor1 1750114664 784
sensor1 1750106174 284
sensor1 1750130131 961
sensor1 1750101299 153
sensor1 1750124083 212
sensor1 1750110064 785
sensor1 1750111508 564
sensor1 1750113026 591
sensor1 1750101268 780
sensor1 1750107787 190
sensor1 1750118897 426
sensor1 1750125807 328
sensor1 1750104038 922
sensor1 1750103889 422
sensor1 1750105400 421
sensor1 1750106942 306
sensor1 1750131212 411
sensor1 1750104359 473
sensor1 1750110843 495
sensor1 1750124309 197
sensor1 1750111976 555
sensor1 1750119320 498
sensor1 1750122129 388
sensor1 1750105344 655
sensor1 1750128741 918
sensor1 1750104272 303
sensor1 1750101526 771
sensor1 1750124400 433
sensor1 1750119790 16
sensor1 1750102050 172
sensor1 1750117350 705
sensor1 1750104375 679
sensor1 1750110325 86
sensor1 1750126723 704
sensor1 1750118310 430
sensor1 1750112270 860
sensor1 1750119917 579
sensor1 1750117132 671
sensor1 1750105147 85
sensor1 1750101776 548
sensor1 1750106832 428
sensor1 1750123900 46
sensor1 1750109777 392
sensor1 1750118716 856
sensor1 1750113050 52
sensor1 1750107316 986
sensor1 1750112981 723
sensor1 1750117366 261
sensor1 1750118475 193
sensor1 1750132537 281
sensor1 1750130043 116
sensor1 1750108551 69
sensor1 1750128617 572
sensor1 1750110133 599
sensor1 1750103865 241
sensor1 1750115224 981
sensor1 1750102524 853
sensor1 1750130550 899
sensor1 1750129866 530
sensor1 1750132155 125
sensor1 1750114193 165
sensor1 1750114541 720
sensor1 1750127916 867
sensor1 1750122466 820
sensor1 1750124856 42
sensor1 1750123057 628
sensor1 1750108195 987
sensor1 1750116582 185
sensor1 1750119813 447
sensor1 1750114170 468
sensor1 1750113460 752
sensor1 1750118658 475
sensor1 1750118291 273
sensor1 1750130086 462
sensor1 1750132650 504
sensor1 1750115413 274
sensor1 1750121852 883
sensor1 1750127799 117
sensor1 1750116884 73
sensor1 1750121827 323
sensor1 1750132450 875
sensor1 1750108755 289
sensor1 1750130629 19
sensor1 1750132628 376
sensor1 1750109033 115
sensor1 1750121538 812
sensor1 1750113747 592
sensor1 1750110644 982
sensor1 1750124858 89
sensor1 1750104820 455
sensor1 1750106393 715
sensor1 1750110322 301
sensor1 1750102914 663
sensor1 1750127609 275
sensor1 1750117557 54
sensor1 1750110433 476
sensor1 1750112497 859
sensor1 1750109319 160
sensor1 1750128778 962
sensor1 1750113018 10
